CustomerID,Antibiotics,Cold & Sick,Vitamin,Pain Relief,Allergy & Sinus,Digestive Health,Skin Care & Dermatology,Diabetes Care,Heart & Blood Pressure,Women's Health,Men's Health,Eye & Ear Care,Baby & Child Care,First Aid & Wound Care,Respiratory & Asthma,Supplements & Herbal,Weight Management,Sexual Wellness,Mental Health & Sleep,Pet Medications,PreferredCategory
271,11,10,11,2,7,20,5,11,20,1,5,2,5,20,11,2,9,2,15,17,Digestive Health
272,13,4,20,10,10,2,2,6,1,14,13,15,14,0,10,2,1,19,8,3,Vitamin
273,1,18,5,12,2,14,17,14,11,2,19,11,3,9,17,13,14,14,8,9,Men's Health
274,8,1,6,10,12,5,5,14,9,3,5,6,1,19,12,14,1,1,1,2,First Aid & Wound Care
275,20,2,6,4,4,17,3,15,0,1,15,3,0,9,20,19,20,9,11,16,Antibiotics
276,12,17,17,17,3,18,1,3,6,18,1,17,1,12,13,5,5,11,7,12,Digestive Health
277,4,3,10,6,11,1,1,13,1,15,6,20,5,11,17,11,10,4,9,12,Eye & Ear Care
278,3,19,11,11,11,11,16,13,6,19,5,4,15,6,19,1,3,17,12,7,Cold & Sick
279,20,5,4,6,14,1,0,2,6,0,17,3,9,17,16,0,14,3,11,11,Antibiotics
280,2,12,6,9,2,14,19,16,13,13,8,12,12,0,13,1,8,18,10,0,Skin Care & Dermatology
281,7,19,20,17,17,7,3,13,19,10,6,19,14,20,6,7,14,4,7,8,Vitamin
282,2,17,19,18,3,20,7,17,16,11,1,12,3,0,5,1,6,9,2,11,Digestive Health
283,20,2,10,10,15,17,2,0,11,13,18,8,12,3,12,14,15,1,16,17,Antibiotics
284,15,2,7,15,5,20,9,17,7,4,16,9,18,4,16,14,11,0,11,10,Digestive Health
285,4,17,19,16,0,19,3,20,4,15,3,10,0,8,12,14,19,12,15,20,Diabetes Care
286,15,13,18,7,2,3,16,14,5,9,4,19,2,13,20,2,17,2,9,16,Respiratory & Asthma
287,6,11,1,15,7,18,16,5,8,5,3,18,2,9,2,6,9,6,20,18,Mental Health & Sleep
288,12,19,7,2,10,11,9,10,6,4,17,10,2,10,7,1,7,9,18,20,Pet Medications
289,14,16,6,2,3,3,0,20,20,15,13,16,17,17,0,6,8,4,10,17,Diabetes Care
290,0,20,0,17,10,9,2,20,11,0,18,2,1,10,15,13,1,13,17,0,Cold & Sick
291,5,1,18,4,1,8,19,1,16,5,5,0,17,15,10,12,0,4,11,3,Skin Care & Dermatology
292,19,3,13,5,2,2,1,4,7,0,6,4,3,5,16,8,11,15,1,1,Antibiotics
293,8,3,0,15,18,19,7,3,19,13,16,9,13,18,8,15,13,17,15,16,Digestive Health
294,0,7,10,1,2,0,4,9,7,3,15,12,6,20,20,13,1,14,6,13,First Aid & Wound Care
295,12,10,1,18,13,18,2,20,1,10,7,17,6,1,4,17,18,2,12,4,Diabetes Care
296,13,19,3,12,5,18,14,19,20,19,5,16,15,12,12,17,18,5,3,9,Heart & Blood Pressure
297,7,0,11,2,2,20,9,8,17,4,11,5,10,17,9,5,9,10,2,5,Digestive Health
298,12,15,12,12,5,20,13,13,6,15,18,15,14,19,15,9,8,10,3,4,Digestive Health
299,7,15,13,0,11,4,9,4,16,0,18,6,6,13,18,3,19,2,3,17,Weight Management
300,18,6,5,18,3,5,18,17,7,4,5,0,13,15,5,16,1,19,8,3,Sexual Wellness
301,10,12,17,9,17,0,10,5,12,11,20,16,13,11,3,1,17,12,6,20,Men's Health
302,9,14,15,5,12,3,13,11,8,8,8,16,9,7,19,7,2,17,8,20,Pet Medications
303,7,11,10,20,16,18,0,8,17,14,19,6,16,19,16,4,20,6,6,2,Pain Relief
304,8,1,6,8,17,17,11,1,17,12,5,14,2,1,8,6,9,19,8,3,Sexual Wellness
305,14,2,20,12,9,11,3,19,7,7,18,16,18,20,3,10,10,15,12,16,Vitamin
306,5,3,5,13,5,10,17,13,18,9,15,19,16,10,16,4,19,8,2,8,Eye & Ear Care
307,20,9,18,9,13,9,6,6,16,5,4,6,12,8,7,8,2,17,2,13,Antibiotics
308,18,5,0,15,5,5,9,1,12,15,18,1,19,18,6,8,0,6,3,5,Baby & Child Care
309,13,16,15,17,20,19,9,20,0,17,7,16,5,2,11,14,16,14,1,15,Allergy & Sinus
310,19,0,10,18,10,11,9,8,16,15,20,19,12,17,11,5,8,14,14,3,Men's Health
311,10,2,16,10,0,13,9,17,14,10,1,2,16,18,1,0,19,11,12,0,Weight Management
312,7,15,4,14,5,16,2,20,3,8,16,12,19,9,19,13,17,17,14,15,Diabetes Care
313,10,19,6,2,12,17,17,1,1,4,16,2,18,17,8,13,2,14,1,13,Cold & Sick
314,5,19,5,15,13,12,19,12,14,1,3,2,12,4,12,17,18,8,6,19,Cold & Sick
315,13,12,3,3,3,17,10,13,10,15,11,14,2,18,18,14,19,11,1,0,Weight Management
316,10,14,4,14,10,9,4,11,7,17,20,9,9,1,10,13,6,5,17,8,Men's Health
317,7,17,18,13,1,11,3,10,0,3,17,11,8,15,0,5,8,9,16,11,Vitamin
318,19,4,17,20,12,14,4,14,16,8,7,9,9,17,18,8,8,7,1,0,Pain Relief
319,18,17,6,2,12,1,4,15,18,5,10,3,10,19,7,9,2,14,19,15,First Aid & Wound Care
320,3,18,3,6,17,4,18,4,17,5,9,17,5,10,13,16,8,11,0,17,Cold & Sick
321,10,10,13,10,18,9,5,17,19,16,11,5,9,10,0,9,11,20,19,13,Sexual Wellness
322,19,11,12,19,13,4,19,10,11,1,1,9,4,19,8,8,14,15,15,9,Antibiotics
323,2,18,14,19,7,8,14,12,0,0,6,9,8,10,2,9,6,12,9,3,Pain Relief
324,5,14,6,9,19,4,20,16,0,12,9,3,12,19,13,17,15,9,0,15,Skin Care & Dermatology
325,12,0,14,20,4,18,17,18,16,15,12,14,10,11,8,19,3,5,5,3,Pain Relief
326,10,18,19,6,11,12,14,9,16,0,7,7,11,2,6,14,17,18,5,10,Vitamin
327,19,16,11,13,8,11,16,15,11,11,3,10,12,13,10,18,7,15,11,5,Antibiotics
328,19,11,5,0,4,18,6,7,18,0,6,9,7,8,7,19,13,0,19,15,Antibiotics
329,12,13,8,6,3,12,6,3,2,9,6,19,16,20,17,9,7,2,13,11,First Aid & Wound Care
330,17,11,1,3,20,17,10,12,20,8,6,2,18,1,4,6,3,1,4,19,Allergy & Sinus
331,10,7,5,18,14,8,19,7,11,10,8,10,12,1,6,14,19,18,4,16,Skin Care & Dermatology
332,9,15,14,9,0,6,11,12,14,6,8,16,11,20,8,16,17,11,18,14,First Aid & Wound Care
333,10,16,17,16,3,13,4,1,17,11,15,16,14,20,8,9,7,6,3,3,First Aid & Wound Care
334,20,15,18,7,11,11,17,0,7,14,9,9,9,3,3,18,13,4,11,6,Antibiotics
335,18,14,5,16,3,15,0,15,10,20,19,7,11,14,15,7,11,8,0,0,Women's Health
336,2,9,15,11,16,11,16,19,1,7,9,0,18,12,4,9,17,15,1,15,Diabetes Care
337,8,10,6,20,19,1,10,9,19,18,2,2,3,1,3,0,19,12,8,9,Pain Relief
338,8,9,19,17,8,18,17,6,10,15,9,3,7,6,3,10,5,19,16,10,Vitamin
339,2,11,11,6,7,6,15,17,12,3,17,19,19,4,13,4,1,11,17,12,Eye & Ear Care
340,4,19,4,2,6,20,6,6,19,5,14,4,8,0,19,16,7,5,7,19,Digestive Health
341,13,5,12,9,12,7,10,5,8,8,19,2,13,5,15,1,7,5,6,17,Men's Health
342,5,3,8,6,0,20,8,7,6,0,16,7,18,10,9,10,19,19,4,14,Digestive Health
343,17,18,17,7,13,15,8,2,15,0,13,15,0,8,15,1,2,15,12,8,Cold & Sick
344,14,5,4,12,2,5,0,11,3,15,15,16,10,13,1,9,17,5,6,16,Weight Management
345,18,9,4,17,4,5,5,13,4,11,6,13,4,10,12,20,14,1,4,16,Supplements & Herbal
346,7,11,14,7,20,2,20,2,9,17,5,13,16,5,9,14,15,15,19,5,Allergy & Sinus
347,12,5,11,13,11,4,0,5,8,11,3,8,11,11,16,15,7,17,2,2,Sexual Wellness
348,3,12,13,8,8,12,20,17,19,14,11,17,15,20,4,3,6,13,12,11,Skin Care & Dermatology
349,0,5,6,6,17,1,10,4,8,4,5,17,0,2,11,3,4,12,20,6,Mental Health & Sleep
350,4,15,3,1,11,15,11,10,18,1,17,2,17,17,11,15,7,14,12,0,Heart & Blood Pressure
351,19,12,7,17,3,1,5,3,0,12,5,15,18,17,13,16,18,19,11,1,Antibiotics
352,2,11,0,14,20,0,6,19,0,15,3,17,20,3,13,17,10,6,8,6,Allergy & Sinus
353,3,13,5,0,20,11,18,3,14,3,18,16,4,0,0,8,9,0,11,5,Allergy & Sinus
354,17,12,4,7,11,16,3,15,8,17,6,7,13,6,18,1,4,11,20,5,Mental Health & Sleep
355,20,15,12,18,11,6,14,18,1,12,11,20,6,7,6,16,6,20,18,20,Antibiotics
356,13,1,16,16,18,19,17,6,8,6,10,6,7,2,20,8,19,17,15,6,Respiratory & Asthma
357,7,20,14,2,14,11,3,6,4,11,14,8,2,8,17,18,14,5,10,13,Cold & Sick
358,18,1,17,19,3,8,20,0,12,4,13,10,12,18,17,0,9,4,15,0,Skin Care & Dermatology
359,20,6,9,16,13,5,18,12,9,8,13,9,2,5,11,8,2,19,9,0,Antibiotics
360,20,3,6,13,17,10,8,17,0,16,16,5,8,11,1,15,6,4,8,18,Antibiotics
361,6,19,7,8,6,20,8,19,19,7,7,6,13,17,8,6,0,19,15,2,Digestive Health
362,9,14,13,16,2,15,7,18,8,19,12,0,12,7,2,15,13,13,1,18,Women's Health
363,6,4,9,9,15,3,10,18,18,0,8,13,13,2,10,5,20,0,7,5,Weight Management
364,14,10,7,6,6,10,13,1,8,13,13,2,7,17,16,0,11,4,18,12,Mental Health & Sleep
365,20,1,1,2,11,17,4,13,18,6,2,4,10,8,17,1,12,20,17,15,Antibiotics
366,10,19,8,11,2,17,16,8,9,6,11,19,17,1,3,20,2,5,9,0,Supplements & Herbal
367,17,6,14,5,19,14,7,20,19,13,8,12,19,6,14,17,0,16,6,10,Diabetes Care
368,13,2,16,14,2,6,9,13,1,11,20,11,14,3,6,2,15,2,15,17,Men's Health
369,10,16,1,3,14,17,3,9,11,9,12,2,3,2,19,6,16,1,15,12,Respiratory & Asthma
370,12,2,9,17,12,12,17,14,1,6,9,6,14,4,14,19,5,20,13,18,Sexual Wellness
371,18,1,4,17,15,15,15,11,4,18,4,18,16,16,13,17,18,16,6,17,Antibiotics
372,19,17,1,7,2,0,20,5,6,14,13,17,14,8,15,18,2,12,18,18,Skin Care & Dermatology
373,1,6,20,8,1,9,3,17,6,12,4,16,3,15,16,16,2,13,2,10,Vitamin
374,16,15,17,6,0,9,13,12,9,14,0,5,11,20,17,9,19,7,20,1,First Aid & Wound Care
375,20,11,8,7,15,6,4,4,7,3,11,18,17,11,2,7,9,7,16,12,Antibiotics
376,16,17,15,17,2,14,16,12,15,15,19,1,13,7,0,20,7,10,13,20,Supplements & Herbal
377,16,17,6,1,8,18,5,10,18,16,15,10,2,20,12,15,2,1,11,16,First Aid & Wound Care
378,20,7,3,14,7,16,5,10,1,8,17,10,5,17,10,12,6,5,20,15,Antibiotics
379,16,15,12,13,15,5,6,17,15,18,12,0,18,13,20,10,10,19,18,8,Respiratory & Asthma
380,14,9,12,15,0,13,7,1,0,2,18,6,17,19,7,3,9,18,16,19,First Aid & Wound Care
381,10,9,8,3,19,8,13,4,16,19,3,15,10,15,0,6,15,20,15,12,Sexual Wellness
382,5,6,5,9,8,5,2,0,1,6,11,13,9,5,5,9,18,14,11,18,Weight Management
383,8,6,5,8,3,3,9,4,5,11,13,20,6,4,19,4,6,8,20,15,Eye & Ear Care
384,10,8,4,4,18,11,8,17,4,3,9,6,2,20,15,1,13,1,7,10,First Aid & Wound Care
385,16,1,5,17,16,6,17,12,10,1,2,2,2,7,20,0,13,14,6,16,Respiratory & Asthma
386,5,8,9,9,0,16,11,6,4,10,12,11,7,16,17,13,13,6,17,2,Respiratory & Asthma
387,5,11,3,4,16,7,19,3,3,11,2,16,12,16,15,9,1,15,14,0,Skin Care & Dermatology
388,14,4,20,6,20,2,13,1,2,8,8,0,18,5,14,1,18,3,3,1,Vitamin
389,11,15,17,14,18,13,9,11,4,15,1,10,18,12,20,8,1,12,9,9,Respiratory & Asthma
390,9,18,12,0,8,17,11,20,16,1,16,13,1,4,8,3,18,7,9,18,Diabetes Care
391,2,5,10,11,12,11,19,15,19,16,10,19,11,2,18,16,1,18,2,12,Skin Care & Dermatology
392,14,15,6,13,17,10,2,16,5,5,4,6,4,7,5,13,18,9,0,16,Weight Management
393,7,7,7,13,16,20,19,12,18,9,5,10,15,11,20,14,2,1,13,9,Digestive Health
394,16,1,10,8,1,6,17,18,17,10,1,5,17,12,2,20,15,12,16,9,Supplements & Herbal
395,14,19,20,2,5,3,1,7,8,6,6,19,12,16,17,18,2,7,19,19,Vitamin
396,6,12,5,13,12,8,10,18,20,1,18,5,13,14,15,13,6,0,13,6,Heart & Blood Pressure
397,9,18,9,1,20,9,19,6,20,6,16,5,3,14,4,8,1,5,20,16,Allergy & Sinus
398,19,18,14,14,3,11,0,8,4,5,20,10,12,10,5,14,17,4,9,0,Men's Health
399,11,5,3,16,4,16,14,7,1,13,14,18,6,3,18,19,18,5,20,2,Mental Health & Sleep
400,3,19,17,12,14,15,13,15,2,14,0,4,9,3,16,5,8,1,15,8,Cold & Sick
401,17,13,17,11,10,6,7,9,5,11,20,17,20,11,7,13,4,12,13,1,Men's Health
402,6,5,8,11,0,6,3,4,7,6,6,19,14,15,5,8,8,14,20,2,Mental Health & Sleep
403,2,0,17,14,14,3,7,10,6,20,14,3,2,7,20,17,15,16,3,3,Women's Health
404,4,4,9,15,1,16,18,15,4,14,1,6,20,14,9,8,4,0,3,19,Baby & Child Care
405,16,11,12,10,17,6,12,10,16,13,12,9,11,20,0,8,14,7,19,19,First Aid & Wound Care
406,13,3,0,15,19,7,20,20,14,0,10,13,14,4,7,1,18,18,0,8,Skin Care & Dermatology
407,11,2,9,17,20,17,5,7,13,4,20,10,18,15,3,9,17,4,10,4,Allergy & Sinus
408,12,19,9,0,0,13,7,5,19,2,2,12,14,13,15,19,19,8,20,6,Mental Health & Sleep
409,15,8,4,15,1,20,17,13,19,1,14,18,0,15,7,3,15,4,19,5,Digestive Health
410,3,10,3,13,15,10,0,1,18,20,1,11,0,19,1,16,9,17,4,20,Women's Health
411,15,7,10,18,17,20,1,5,9,17,1,11,16,11,15,10,18,15,13,10,Digestive Health
412,2,3,17,4,20,9,13,12,13,4,2,16,4,7,2,7,18,6,12,5,Allergy & Sinus
413,11,0,15,6,13,20,17,5,4,14,11,17,16,13,2,15,14,14,5,0,Digestive Health
414,17,8,10,17,12,17,5,5,18,20,14,14,4,4,1,19,17,3,6,18,Women's Health
415,4,7,0,9,17,15,20,16,20,6,15,16,5,5,5,2,16,15,14,13,Skin Care & Dermatology
416,16,16,10,2,12,13,19,12,6,20,3,15,17,0,9,18,8,7,14,18,Women's Health
417,10,20,18,4,8,11,0,1,20,4,18,16,12,2,6,15,3,19,16,19,Cold & Sick
418,8,20,12,18,15,20,19,7,1,10,18,0,13,11,8,5,16,20,0,6,Cold & Sick
419,7,7,12,3,0,9,13,4,12,7,16,12,13,20,20,4,5,18,10,3,First Aid & Wound Care
420,12,8,7,4,2,5,19,20,19,15,19,3,14,12,5,10,20,20,9,5,Diabetes Care
421,0,18,19,2,20,7,20,1,20,4,3,10,3,20,11,20,8,18,17,6,Allergy & Sinus
422,3,3,16,19,12,10,14,19,7,17,11,3,14,2,20,0,11,20,12,5,Respiratory & Asthma
423,3,9,17,14,6,13,2,7,18,10,3,12,10,9,17,13,9,1,8,13,Heart & Blood Pressure
424,17,6,8,20,16,13,20,18,1,11,16,19,18,12,7,8,18,1,2,1,Pain Relief
425,19,7,17,3,17,6,1,0,7,3,15,17,2,7,17,13,8,17,15,19,Antibiotics
426,14,18,5,6,7,2,15,1,20,16,18,9,1,18,12,18,10,6,19,9,Heart & Blood Pressure
427,18,9,4,10,7,18,11,5,13,13,14,8,19,12,17,1,20,12,4,4,Weight Management
428,4,20,14,9,18,4,0,19,4,18,11,6,14,7,11,16,11,10,19,11,Cold & Sick
429,20,9,10,17,12,12,13,10,8,16,17,17,20,12,20,8,17,20,11,4,Antibiotics
430,2,0,18,12,12,8,0,3,1,16,3,20,15,2,13,19,11,3,19,19,Eye & Ear Care
431,8,9,13,8,11,12,13,0,19,18,4,15,15,18,6,2,14,12,0,13,Heart & Blood Pressure
432,2,3,6,5,20,20,4,15,1,11,17,19,12,15,5,12,6,2,16,5,Allergy & Sinus
433,9,8,17,11,11,15,0,17,17,14,17,16,14,8,19,3,10,11,13,12,Respiratory & Asthma
434,3,3,13,14,4,20,3,18,13,7,7,15,10,12,20,20,0,15,0,6,Digestive Health
435,9,15,1,0,6,9,8,18,3,9,2,6,0,12,10,16,1,14,14,19,Pet Medications
436,15,7,10,6,4,16,0,19,4,9,7,10,14,12,5,20,16,12,6,19,Supplements & Herbal
437,7,9,13,9,13,6,5,19,15,19,7,16,10,17,19,6,1,10,18,16,Diabetes Care
438,3,14,16,15,20,12,10,19,16,14,15,10,14,2,1,1,2,11,0,8,Allergy & Sinus
439,1,11,8,20,20,1,0,19,1,5,2,18,17,11,13,17,3,1,6,6,Pain Relief
440,1,14,1,6,2,6,7,18,13,11,17,12,4,6,16,16,4,2,9,2,Diabetes Care
441,6,15,7,14,10,7,10,18,9,3,8,13,2,6,5,1,19,1,20,11,Mental Health & Sleep
442,11,10,14,6,6,19,5,13,18,2,12,7,11,5,16,2,3,4,16,5,Digestive Health
443,15,8,10,1,1,0,8,1,11,4,11,18,12,9,11,17,18,12,13,0,Eye & Ear Care
444,12,13,0,11,16,0,20,1,9,15,10,4,7,13,10,14,12,13,13,10,Skin Care & Dermatology
445,1,2,7,9,6,15,9,12,8,15,20,3,14,0,19,8,6,14,11,14,Men's Health
446,10,14,14,5,13,2,17,11,14,10,15,19,18,11,16,20,12,15,19,13,Supplements & Herbal
447,18,7,3,5,13,1,10,12,5,5,5,5,5,3,20,18,20,9,18,10,Respiratory & Asthma
448,7,7,0,14,1,13,13,0,12,17,14,1,13,0,4,5,0,2,5,10,Women's Health
449,19,7,3,8,6,7,8,2,8,9,3,10,3,7,12,14,17,15,10,0,Antibiotics
450,20,7,1,5,5,9,4,14,14,11,19,1,12,0,19,12,4,0,6,20,Antibiotics
451,10,10,6,3,10,13,17,15,15,5,1,0,14,0,13,19,10,13,16,20,Pet Medications
452,4,20,20,7,17,12,4,6,20,6,9,20,8,20,18,6,5,20,8,20,Cold & Sick
453,7,4,5,18,14,11,14,16,12,20,2,14,1,18,12,16,2,7,14,9,Women's Health
454,8,6,11,7,8,4,5,7,7,19,17,9,10,4,20,9,6,14,20,0,Respiratory & Asthma
455,6,14,14,19,20,6,13,3,11,7,19,6,7,10,14,16,16,12,13,20,Allergy & Sinus
456,13,5,7,6,12,7,6,18,2,11,4,9,0,8,16,15,1,15,13,19,Pet Medications
457,19,2,12,3,12,12,3,9,6,2,16,9,19,3,4,5,17,13,14,17,Antibiotics
458,11,15,13,16,14,19,0,6,1,5,19,13,15,1,2,17,4,4,13,15,Digestive Health
459,9,6,13,0,2,7,10,2,5,3,19,5,6,7,10,8,17,18,9,12,Men's Health
460,14,14,13,3,0,4,17,6,18,12,16,16,6,14,11,14,11,13,3,5,Heart & Blood Pressure
461,8,8,13,14,17,17,9,16,13,18,10,17,4,8,10,5,7,10,0,10,Women's Health
462,4,13,19,5,16,16,2,12,3,0,1,3,12,7,12,6,3,10,9,20,Pet Medications
463,20,19,3,16,17,6,17,12,18,18,14,20,15,8,15,8,1,11,9,1,Antibiotics
464,9,8,9,15,10,4,1,10,19,2,20,7,12,10,16,9,12,1,8,11,Men's Health
465,14,0,10,8,14,12,16,14,1,1,12,0,19,2,17,3,11,12,1,3,Baby & Child Care
466,6,17,14,13,17,10,14,11,17,19,13,3,15,1,1,1,1,19,12,20,Pet Medications
467,13,5,6,14,2,19,10,17,0,7,5,20,12,20,9,4,17,6,8,19,Eye & Ear Care
468,11,4,12,11,11,16,3,8,6,14,8,15,8,12,3,8,2,12,15,20,Pet Medications
469,12,14,15,16,18,18,3,2,19,0,0,9,17,12,16,19,10,7,16,17,Heart & Blood Pressure
470,17,18,0,16,14,11,18,2,12,0,0,13,2,19,4,1,14,8,6,17,First Aid & Wound Care
471,17,20,5,7,2,15,3,6,8,9,12,4,17,3,6,15,20,9,7,14,Cold & Sick
472,17,12,8,5,16,9,7,2,20,16,11,2,7,5,6,17,8,19,3,4,Heart & Blood Pressure
473,9,2,9,10,0,2,3,15,14,6,5,18,11,18,12,2,14,13,17,18,Eye & Ear Care
474,9,11,7,8,14,8,2,0,10,9,14,5,10,4,9,0,11,9,18,18,Mental Health & Sleep
475,8,19,10,8,7,3,12,10,7,8,11,1,9,3,17,4,13,20,14,11,Sexual Wellness
476,9,10,0,2,7,14,10,10,8,4,17,18,3,1,2,2,5,17,2,4,Eye & Ear Care
477,9,7,9,17,11,1,20,19,2,9,2,19,8,10,7,3,19,1,7,10,Skin Care & Dermatology
478,15,1,8,9,7,14,13,8,16,11,11,17,11,18,8,19,13,11,13,6,Supplements & Herbal
479,14,7,13,2,5,19,20,3,2,2,4,15,10,20,5,9,12,15,4,13,Skin Care & Dermatology
480,11,3,17,8,6,18,4,19,13,14,8,13,19,19,8,4,20,20,17,7,Weight Management
481,4,6,0,0,15,17,6,5,18,12,14,4,19,5,17,4,9,13,10,16,Baby & Child Care
482,2,12,14,4,11,4,3,10,20,4,17,3,2,6,11,16,1,3,19,8,Heart & Blood Pressure
483,12,7,2,9,3,12,19,19,9,8,15,3,12,15,7,12,4,3,1,11,Skin Care & Dermatology
484,11,7,7,3,11,4,19,3,9,8,11,0,15,17,1,4,7,1,16,6,Skin Care & Dermatology
485,20,5,13,11,4,4,17,15,16,19,10,1,19,12,20,17,12,19,12,1,Antibiotics
486,19,3,1,14,5,11,7,17,8,9,2,11,7,3,1,4,2,12,16,2,Antibiotics
487,9,1,16,13,19,7,12,19,1,8,19,1,3,2,5,11,20,20,3,10,Weight Management
488,8,3,5,17,5,17,17,13,17,8,9,20,11,7,6,3,3,12,4,10,Eye & Ear Care
489,7,10,19,4,18,20,12,12,3,2,20,7,12,5,6,0,18,3,12,20,Digestive Health
490,18,17,11,19,6,6,11,7,3,18,15,20,1,18,5,4,4,16,11,20,Eye & Ear Care
491,19,7,7,19,10,20,20,11,10,16,17,15,6,2,8,1,11,11,17,11,Digestive Health
492,15,16,20,5,8,6,8,19,16,4,7,4,2,9,19,2,13,19,20,2,Vitamin
493,2,17,4,0,20,8,13,13,17,0,8,13,13,0,19,1,9,18,19,16,Allergy & Sinus
494,2,4,13,2,19,14,20,1,20,13,20,8,8,17,3,15,1,4,7,9,Skin Care & Dermatology
495,5,1,20,7,14,1,8,6,16,14,16,13,3,14,1,15,1,11,11,14,Vitamin
496,12,7,18,2,10,15,8,15,14,13,15,16,8,13,11,12,6,0,9,16,Vitamin
497,20,2,15,4,9,11,2,9,5,0,10,4,17,7,2,6,2,4,11,8,Antibiotics
498,11,15,8,15,8,14,1,20,7,12,18,1,16,19,8,2,0,20,9,19,Diabetes Care
499,8,17,11,9,9,12,0,19,14,1,4,18,10,9,9,18,3,1,19,15,Diabetes Care
500,2,15,11,16,19,5,0,17,19,8,11,3,5,8,5,8,15,1,18,3,Allergy & Sinus
501,7,12,5,18,12,3,1,11,14,6,9,19,4,2,20,3,16,4,0,0,Respiratory & Asthma
502,13,1,0,16,19,3,15,14,2,12,17,1,11,6,12,16,0,6,20,11,Mental Health & Sleep
503,16,12,1,15,16,6,4,16,10,13,7,10,12,16,1,19,20,14,14,1,Weight Management
504,2,19,7,18,4,5,1,3,7,19,9,11,10,10,15,8,9,13,20,5,Mental Health & Sleep
505,7,9,6,18,2,10,8,20,2,19,18,10,13,6,12,18,15,18,6,9,Diabetes Care
506,3,19,8,19,15,13,14,3,6,15,4,2,11,13,8,0,6,12,0,10,Cold & Sick
507,9,9,2,13,3,18,20,4,2,11,8,20,6,10,16,15,14,19,16,13,Skin Care & Dermatology
508,7,8,5,2,6,2,2,6,9,17,5,5,2,6,0,20,3,10,12,20,Supplements & Herbal
509,4,19,15,18,0,1,4,1,9,8,9,10,18,12,2,3,14,11,10,20,Pet Medications
510,4,7,10,7,17,17,5,10,18,10,2,14,18,2,7,9,4,20,19,19,Sexual Wellness
511,18,2,16,2,5,18,3,0,6,2,11,13,13,10,12,18,17,8,15,9,Antibiotics
512,13,8,8,1,4,10,12,8,19,17,9,7,16,14,6,20,16,18,19,14,Supplements & Herbal
513,9,13,9,16,19,14,14,13,3,18,18,5,8,1,4,2,2,16,3,5,Allergy & Sinus
514,16,20,18,12,6,16,16,15,3,0,16,11,15,1,10,13,9,18,1,20,Cold & Sick
515,9,9,10,19,3,3,14,4,5,5,2,18,19,10,0,14,15,11,8,18,Pain Relief
516,4,19,17,20,4,7,1,10,11,16,8,5,14,18,16,4,4,14,6,13,Pain Relief
517,4,5,18,17,9,6,4,4,9,17,10,14,15,16,14,18,14,4,8,6,Vitamin
518,7,3,13,11,0,17,5,0,14,3,0,5,1,16,20,4,9,14,18,16,Respiratory & Asthma
519,18,12,3,15,14,6,15,5,20,11,11,18,19,17,4,8,1,10,11,16,Heart & Blood Pressure
520,11,17,4,7,12,6,1,5,19,8,2,6,17,0,0,15,8,10,17,17,Heart & Blood Pressure
521,6,11,0,6,13,15,7,6,6,16,12,4,4,7,7,19,10,9,7,13,Supplements & Herbal
522,6,8,6,14,1,16,12,20,10,4,11,1,9,10,6,11,1,13,1,4,Diabetes Care
523,18,16,3,14,3,10,8,9,20,7,2,5,18,11,13,8,10,13,19,18,Heart & Blood Pressure
524,18,20,12,12,2,17,14,2,1,20,1,7,4,15,16,13,18,1,10,11,Cold & Sick
525,20,3,10,6,5,16,13,12,8,15,9,19,10,5,19,12,13,18,12,13,Antibiotics
526,13,5,2,1,4,13,16,10,8,13,6,10,14,20,15,12,17,15,5,12,First Aid & Wound Care
527,8,10,5,18,7,10,0,15,3,12,5,16,18,7,12,8,15,16,9,18,Pain Relief
528,3,13,2,6,18,18,2,18,7,13,18,13,3,7,18,5,15,3,8,17,Allergy & Sinus
529,12,8,8,14,12,17,17,17,20,16,16,13,14,11,18,9,3,17,6,15,Heart & Blood Pressure
530,16,16,13,9,14,3,20,1,4,3,3,7,18,7,16,18,2,12,4,6,Skin Care & Dermatology
531,15,12,20,2,13,18,4,10,12,4,2,15,7,16,13,10,4,19,15,16,Vitamin
532,10,5,11,13,13,18,20,17,8,1,6,17,14,19,4,8,3,3,3,19,Skin Care & Dermatology
533,12,2,10,18,6,5,2,9,15,6,1,20,18,7,11,6,6,11,4,18,Eye & Ear Care
534,19,18,13,19,16,9,13,13,6,5,0,11,1,4,4,15,14,4,17,17,Antibiotics
535,3,16,2,0,5,3,12,7,7,8,15,8,3,18,2,13,2,4,14,14,First Aid & Wound Care
536,13,6,10,10,0,13,19,15,9,2,19,1,16,1,16,15,19,14,11,0,Skin Care & Dermatology
537,9,2,1,5,14,17,15,10,8,15,3,2,16,13,5,15,3,8,20,10,Mental Health & Sleep
538,19,19,17,16,0,10,7,19,9,5,8,19,18,1,9,16,20,1,12,13,Weight Management
539,20,2,9,18,7,4,2,9,3,9,18,0,17,13,7,19,18,10,17,6,Antibiotics
540,0,14,5,13,2,12,15,2,6,1,0,5,2,5,5,11,13,17,2,3,Sexual Wellness
541,19,13,2,6,15,14,14,3,6,16,14,16,16,8,19,9,4,20,3,10,Sexual Wellness
542,20,15,7,5,7,1,7,13,19,20,11,19,11,18,11,18,12,15,14,14,Antibiotics
